date,week_start,day_of_week,hour,platform,theme,query_count
2021-09-12,2021-09-06,Sunday,21,desktop,"Здоровье, питание и рецепты",1
2021-09-12,2021-09-06,Sunday,21,touch,"Здоровье, питание и рецепты",19
2021-09-12,2021-09-06,Sunday,21,desktop,Карты и навигация,10
2021-09-12,2021-09-06,Sunday,21,touch,Карты и навигация,22
2021-09-12,2021-09-06,Sunday,21,desktop,"Медиа, фото и развлечения",59
2021-09-12,2021-09-06,Sunday,21,touch,"Медиа, фото и развлечения",120
2021-09-12,2021-09-06,Sunday,21,desktop,Новости,2
2021-09-12,2021-09-06,Sunday,21,touch,Новости,5
2021-09-12,2021-09-06,Sunday,21,desktop,Поздравления и праздники,13
2021-09-12,2021-09-06,Sunday,21,touch,Поздравления и праздники,66
2021-09-12,2021-09-06,Sunday,21,desktop,"Покупки, стиль и бренды",8
2021-09-12,2021-09-06,Sunday,21,touch,"Покупки, стиль и бренды",30
2021-09-12,2021-09-06,Sunday,21,desktop,Сервисы,9
2021-09-12,2021-09-06,Sunday,21,touch,Сервисы,13
2021-09-12,2021-09-06,Sunday,21,desktop,Справка и Образование,59
2021-09-12,2021-09-06,Sunday,21,touch,Справка и Образование,114
2021-09-12,2021-09-06,Sunday,21,desktop,Чувствительные запросы,1
2021-09-12,2021-09-06,Sunday,21,touch,Чувствительные запросы,16
2021-09-12,2021-09-06,Sunday,22,desktop,"Здоровье, питание и рецепты",2
2021-09-12,2021-09-06,Sunday,22,touch,"Здоровье, питание и рецепты",28
2021-09-12,2021-09-06,Sunday,22,desktop,Карты и навигация,8
2021-09-12,2021-09-06,Sunday,22,touch,Карты и навигация,22
2021-09-12,2021-09-06,Sunday,22,desktop,"Медиа, фото и развлечения",40
2021-09-12,2021-09-06,Sunday,22,touch,"Медиа, фото и развлечения",104
2021-09-12,2021-09-06,Sunday,22,desktop,Новости,2
2021-09-12,2021-09-06,Sunday,22,touch,Новости,10
2021-09-12,2021-09-06,Sunday,22,desktop,Поздравления и праздники,8
2021-09-12,2021-09-06,Sunday,22,touch,Поздравления и праздники,30
2021-09-12,2021-09-06,Sunday,22,desktop,"Покупки, стиль и бренды",9
2021-09-12,2021-09-06,Sunday,22,touch,"Покупки, стиль и бренды",31
2021-09-12,2021-09-06,Sunday,22,desktop,Сервисы,9
2021-09-12,2021-09-06,Sunday,22,touch,Сервисы,6
2021-09-12,2021-09-06,Sunday,22,desktop,Справка и Образование,48
2021-09-12,2021-09-06,Sunday,22,touch,Справка и Образование,107
2021-09-12,2021-09-06,Sunday,22,desktop,Чувствительные запросы,3
2021-09-12,2021-09-06,Sunday,22,touch,Чувствительные запросы,19
2021-09-12,2021-09-06,Sunday,23,desktop,"Здоровье, питание и рецепты",2
2021-09-12,2021-09-06,Sunday,23,touch,"Здоровье, питание и рецепты",14
2021-09-12,2021-09-06,Sunday,23,desktop,Карты и навигация,4
2021-09-12,2021-09-06,Sunday,23,touch,Карты и навигация,18
2021-09-12,2021-09-06,Sunday,23,desktop,"Медиа, фото и развлечения",29
2021-09-12,2021-09-06,Sunday,23,touch,"Медиа, фото и развлечения",64
2021-09-12,2021-09-06,Sunday,23,touch,Новости,5
2021-09-12,2021-09-06,Sunday,23,desktop,Поздравления и праздники,5
2021-09-12,2021-09-06,Sunday,23,touch,Поздравления и праздники,19
2021-09-12,2021-09-06,Sunday,23,desktop,"Покупки, стиль и бренды",5
2021-09-12,2021-09-06,Sunday,23,touch,"Покупки, стиль и бренды",26
2021-09-12,2021-09-06,Sunday,23,desktop,Сервисы,7
2021-09-12,2021-09-06,Sunday,23,touch,Сервисы,3
2021-09-12,2021-09-06,Sunday,23,desktop,Справка и Образование,44
2021-09-12,2021-09-06,Sunday,23,touch,Справка и Образование,69
2021-09-12,2021-09-06,Sunday,23,touch,Чувствительные запросы,8
2021-09-13,2021-09-13,Monday,0,desktop,"Здоровье, питание и рецепты",1
2021-09-13,2021-09-13,Monday,0,touch,"Здоровье, питание и рецепты",12
2021-09-13,2021-09-13,Monday,0,desktop,Карты и навигация,4
2021-09-13,2021-09-13,Monday,0,touch,Карты и навигация,4
2021-09-13,2021-09-13,Monday,0,desktop,"Медиа, фото и развлечения",17
2021-09-13,2021-09-13,Monday,0,touch,"Медиа, фото и развлечения",55
2021-09-13,2021-09-13,Monday,0,desktop,Новости,1
2021-09-13,2021-09-13,Monday,0,touch,Новости,2
2021-09-13,2021-09-13,Monday,0,desktop,Поздравления и праздники,4
2021-09-13,2021-09-13,Monday,0,touch,Поздравления и праздники,20
2021-09-13,2021-09-13,Monday,0,desktop,"Покупки, стиль и бренды",2
2021-09-13,2021-09-13,Monday,0,touch,"Покупки, стиль и бренды",14
2021-09-13,2021-09-13,Monday,0,desktop,Сервисы,4
2021-09-13,2021-09-13,Monday,0,touch,Сервисы,5
2021-09-13,2021-09-13,Monday,0,desktop,Справка и Образование,12
2021-09-13,2021-09-13,Monday,0,touch,Справка и Образование,50
2021-09-13,2021-09-13,Monday,0,desktop,Чувствительные запросы,1
2021-09-13,2021-09-13,Monday,0,touch,Чувствительные запросы,4
2021-09-13,2021-09-13,Monday,1,touch,"Здоровье, питание и рецепты",9
2021-09-13,2021-09-13,Monday,1,desktop,Карты и навигация,1
2021-09-13,2021-09-13,Monday,1,touch,Карты и навигация,2
2021-09-13,2021-09-13,Monday,1,desktop,"Медиа, фото и развлечения",9
2021-09-13,2021-09-13,Monday,1,touch,"Медиа, фото и развлечения",35
2021-09-13,2021-09-13,Monday,1,touch,Новости,3
2021-09-13,2021-09-13,Monday,1,desktop,Поздравления и праздники,4
2021-09-13,2021-09-13,Monday,1,touch,Поздравления и праздники,16
2021-09-13,2021-09-13,Monday,1,touch,"Покупки, стиль и бренды",9
2021-09-13,2021-09-13,Monday,1,desktop,Сервисы,3
2021-09-13,2021-09-13,Monday,1,touch,Сервисы,4
2021-09-13,2021-09-13,Monday,1,desktop,Справка и Образование,9
2021-09-13,2021-09-13,Monday,1,touch,Справка и Образование,21
2021-09-13,2021-09-13,Monday,1,desktop,Чувствительные запросы,1
2021-09-13,2021-09-13,Monday,1,touch,Чувствительные запросы,2
2021-09-13,2021-09-13,Monday,2,touch,"Здоровье, питание и рецепты",5
2021-09-13,2021-09-13,Monday,2,desktop,Карты и навигация,1
2021-09-13,2021-09-13,Monday,2,touch,Карты и навигация,1
2021-09-13,2021-09-13,Monday,2,desktop,"Медиа, фото и развлечения",7
2021-09-13,2021-09-13,Monday,2,touch,"Медиа, фото и развлечения",29
2021-09-13,2021-09-13,Monday,2,touch,Новости,3
2021-09-13,2021-09-13,Monday,2,touch,Поздравления и праздники,24
2021-09-13,2021-09-13,Monday,2,touch,"Покупки, стиль и бренды",8
2021-09-13,2021-09-13,Monday,2,desktop,Сервисы,1
2021-09-13,2021-09-13,Monday,2,touch,Сервисы,2
2021-09-13,2021-09-13,Monday,2,desktop,Справка и Образование,10
2021-09-13,2021-09-13,Monday,2,touch,Справка и Образование,26
2021-09-13,2021-09-13,Monday,2,touch,Чувствительные запросы,3
2021-09-13,2021-09-13,Monday,3,desktop,"Здоровье, питание и рецепты",3
2021-09-13,2021-09-13,Monday,3,touch,"Здоровье, питание и рецепты",6
2021-09-13,2021-09-13,Monday,3,desktop,"Медиа, фото и развлечения",7
2021-09-13,2021-09-13,Monday,3,touch,"Медиа, фото и развлечения",16
2021-09-13,2021-09-13,Monday,3,touch,Новости,1
2021-09-13,2021-09-13,Monday,3,desktop,Поздравления и праздники,1
2021-09-13,2021-09-13,Monday,3,touch,Поздравления и праздники,39
2021-09-13,2021-09-13,Monday,3,desktop,"Покупки, стиль и бренды",2
2021-09-13,2021-09-13,Monday,3,touch,"Покупки, стиль и бренды",7
2021-09-13,2021-09-13,Monday,3,desktop,Сервисы,3
2021-09-13,2021-09-13,Monday,3,touch,Сервисы,1
2021-09-13,2021-09-13,Monday,3,desktop,Справка и Образование,8
2021-09-13,2021-09-13,Monday,3,touch,Справка и Образование,23
2021-09-13,2021-09-13,Monday,3,touch,Чувствительные запросы,3
2021-09-13,2021-09-13,Monday,4,desktop,"Здоровье, питание и рецепты",1
2021-09-13,2021-09-13,Monday,4,touch,"Здоровье, питание и рецепты",5
2021-09-13,2021-09-13,Monday,4,desktop,Карты и навигация,1
2021-09-13,2021-09-13,Monday,4,touch,Карты и навигация,2
2021-09-13,2021-09-13,Monday,4,desktop,"Медиа, фото и развлечения",11
2021-09-13,2021-09-13,Monday,4,touch,"Медиа, фото и развлечения",26
2021-09-13,2021-09-13,Monday,4,touch,Новости,3
2021-09-13,2021-09-13,Monday,4,desktop,Поздравления и праздники,7
2021-09-13,2021-09-13,Monday,4,touch,Поздравления и праздники,57
2021-09-13,2021-09-13,Monday,4,desktop,"Покупки, стиль и бренды",2
2021-09-13,2021-09-13,Monday,4,touch,"Покупки, стиль и бренды",13
2021-09-13,2021-09-13,Monday,4,touch,Сервисы,2
2021-09-13,2021-09-13,Monday,4,desktop,Справка и Образование,13
2021-09-13,2021-09-13,Monday,4,touch,Справка и Образование,41
2021-09-13,2021-09-13,Monday,4,touch,Чувствительные запросы,5
2021-09-13,2021-09-13,Monday,5,desktop,"Здоровье, питание и рецепты",1
2021-09-13,2021-09-13,Monday,5,touch,"Здоровье, питание и рецепты",9
2021-09-13,2021-09-13,Monday,5,desktop,Карты и навигация,3
2021-09-13,2021-09-13,Monday,5,touch,Карты и навигация,4
2021-09-13,2021-09-13,Monday,5,desktop,"Медиа, фото и развлечения",6
2021-09-13,2021-09-13,Monday,5,touch,"Медиа, фото и развлечения",31
2021-09-13,2021-09-13,Monday,5,touch,Новости,4
2021-09-13,2021-09-13,Monday,5,desktop,Поздравления и праздники,12
2021-09-13,2021-09-13,Monday,5,touch,Поздравления и праздники,88
2021-09-13,2021-09-13,Monday,5,desktop,"Покупки, стиль и бренды",1
2021-09-13,2021-09-13,Monday,5,touch,"Покупки, стиль и бренды",9
2021-09-13,2021-09-13,Monday,5,desktop,Сервисы,4
2021-09-13,2021-09-13,Monday,5,touch,Сервисы,3
2021-09-13,2021-09-13,Monday,5,desktop,Справка и Образование,19
2021-09-13,2021-09-13,Monday,5,touch,Справка и Образование,38
2021-09-13,2021-09-13,Monday,5,touch,Чувствительные запросы,6
2021-09-13,2021-09-13,Monday,6,desktop,"Здоровье, питание и рецепты",1
2021-09-13,2021-09-13,Monday,6,touch,"Здоровье, питание и рецепты",6
2021-09-13,2021-09-13,Monday,6,desktop,Карты и навигация,2
2021-09-13,2021-09-13,Monday,6,touch,Карты и навигация,12
2021-09-13,2021-09-13,Monday,6,desktop,"Медиа, фото и развлечения",22
2021-09-13,2021-09-13,Monday,6,touch,"Медиа, фото и развлечения",35
2021-09-13,2021-09-13,Monday,6,touch,Новости,5
2021-09-13,2021-09-13,Monday,6,desktop,Поздравления и праздники,18
2021-09-13,2021-09-13,Monday,6,touch,Поздравления и праздники,147
2021-09-13,2021-09-13,Monday,6,desktop,"Покупки, стиль и бренды",6
2021-09-13,2021-09-13,Monday,6,touch,"Покупки, стиль и бренды",21
2021-09-13,2021-09-13,Monday,6,desktop,Сервисы,4
2021-09-13,2021-09-13,Monday,6,touch,Сервисы,5
2021-09-13,2021-09-13,Monday,6,desktop,Справка и Образование,21
2021-09-13,2021-09-13,Monday,6,touch,Справка и Образование,56
2021-09-13,2021-09-13,Monday,6,touch,Чувствительные запросы,6
2021-09-13,2021-09-13,Monday,7,desktop,"Здоровье, питание и рецепты",2
2021-09-13,2021-09-13,Monday,7,touch,"Здоровье, питание и рецепты",8
2021-09-13,2021-09-13,Monday,7,desktop,Карты и навигация,13
2021-09-13,2021-09-13,Monday,7,touch,Карты и навигация,10
2021-09-13,2021-09-13,Monday,7,desktop,"Медиа, фото и развлечения",37
2021-09-13,2021-09-13,Monday,7,touch,"Медиа, фото и развлечения",62
2021-09-13,2021-09-13,Monday,7,desktop,Новости,2
2021-09-13,2021-09-13,Monday,7,touch,Новости,1
2021-09-13,2021-09-13,Monday,7,desktop,Поздравления и праздники,18
2021-09-13,2021-09-13,Monday,7,touch,Поздравления и праздники,186
2021-09-13,2021-09-13,Monday,7,desktop,"Покупки, стиль и бренды",3
2021-09-13,2021-09-13,Monday,7,touch,"Покупки, стиль и бренды",13
2021-09-13,2021-09-13,Monday,7,desktop,Сервисы,8
2021-09-13,2021-09-13,Monday,7,touch,Сервисы,1
2021-09-13,2021-09-13,Monday,7,desktop,Справка и Образование,37
2021-09-13,2021-09-13,Monday,7,touch,Справка и Образование,91
2021-09-13,2021-09-13,Monday,7,desktop,Чувствительные запросы,1
2021-09-13,2021-09-13,Monday,7,touch,Чувствительные запросы,6
